Author,Comment,Likes,Published At
@eHyeonJu,에휴 아들을 위한 선택이겠죠…,0,2024-09-10T10:13:14Z
@bluename5457,아주 잘됐네요,1,2024-09-10T07:34:03Z
@user-yu2mo2fn1k,한번. 바람 나면 두번도. 바람피운다. 사랑이. 아닙니다,0,2024-09-09T13:21:25Z
@user-el7lv8xs4g,반성하는곳에  에어컨?? 사비로내ㅋㅋㅋ십원도아깝다,0,2024-09-09T13:20:41Z
@user-yu2mo2fn1k,칠푼이네. 자식까지 마치겠네요,0,2024-09-09T13:19:54Z
@user-yu2mo2fn1k,이것이.  실화 라구요.,0,2024-09-09T12:52:56Z
@user-yu2mo2fn1k,이 미친여자,0,2024-09-09T12:50:21Z
@user-yu2mo2fn1k,이상한 종교에 빠져네요.,0,2024-09-09T12:41:13Z
@user-yu2mo2fn1k,이 여자분. 정상적인 신앙생활.  아닙니다. 부모님. 요양병원비까지.  이여자.  정상 아닙니다. 이단입니다,0,2024-09-09T12:40:13Z
@user-yu2mo2fn1k,저런 사람때문에. 건강한 교회가.  욕먹는것 입니다.  이단을. 만남것 입니다.  정상적인.  교회는. 아닙니다.,0,2024-09-09T12:38:41Z
@moonho1595,교회를 호도하는 일 잘못인식될까 염려됩니다,0,2024-09-08T23:46:22Z
@user-le6wy2vk6o,상상초월이네..남편분 이혼하세요 제발요😢,0,2024-09-08T10:48:06Z
@user-ce6jr1mq5g,남푠분 전생에 나라 구하셨넵ㅠ,0,2024-09-08T08:58:14Z
@esther_park,호구3ㄲ 맞네😅 저런 여자한테 애가 잘도 크겠네 아버지란 사람이 어리석다. 아이때문이 라고는 하지만 그게 사실일까?,0,2024-09-07T15:13:44Z
@user-kk2bp5ox3n,정말  세상은 요지경 이네요  충격,0,2024-09-07T06:02:59Z
@user-bp8yx1xl2b,여기 패널분들 다 매력쟁이..찰떡 ㅋㅋㅋ,0,2024-09-06T07:00:53Z
@Cchorrok,아내분아~~ㅎㅎㅎㅎ,0,2024-09-06T05:42:20Z
@user-ki1dq7ic7b,오히려 잘됐어 이번엔 의뢰인이 패시죠,0,2024-09-05T04:51:38Z
@sunlee2323,세상에 저런 남자 없습니다. 어떻게 저래요 <br>저 멍청한 여자 무슨복 이래요 참 보기 드문 커플이네요,0,2024-09-05T00:25:06Z
@h.yul_stay,남미새의 끝판왕이네... 여미새만있는게 아님 남미새도있음,0,2024-09-04T15:58:23Z
@user-le8dw9qi9m,진짜 호구 맞네,0,2024-09-04T10:29:42Z
@user-ep8hw6mv6y,이거 사이다맛에 봤는데 개고구마 열개 물도 없이 처먹은기분이네,0,2024-09-04T08:44:06Z
@user-ny5bo7td2m,모지리 안타까다 아이를 위해서 이혼,1,2024-09-04T02:43:42Z
@user-xy1ts9fb3m,ㅂㅅ,0,2024-09-03T20:07:32Z
@user-lq1kv2ke1q,ㅋㅋㅋ 대박이다 남자,0,2024-09-03T02:53:00Z
@user-kc8bo6zr1y,저 정신 나간 여자야,0,2024-09-02T12:57:57Z
@user-nz4st9iu7q,피해자들이알면ㅡㅠ감옥에잇으며호의호식 하는범죄자들ㅠ당한사람만억울한현실 ㅠ,0,2024-09-02T01:33:14Z
@천관신녀,남편이 미친 놈이네 ㅋㅋ,0,2024-09-01T09:41:46Z
@yoyok3665,저런거보면 전남편 칼손절한 박해미가 똑똑해,0,2024-08-31T01:25:32Z
@tube-zh4kx,그냥 옥바라지 니돈으로 해 ;; 왜남에돈으로 ㅠ,0,2024-08-29T11:13:48Z
@kimheejae1191,중간까지만봤는데도 발암인데요 ㅠ.ㅠ 살다살다 이런게 실화라니요  깜놀합니다,0,2024-08-27T16:00:32Z
@user-xp9ej4be5i,경찰에 실종 신고하면 위치추적 바로 해줍니다,0,2024-08-27T06:14:37Z
@dakeuchi2425,애 생각해서 이혼을 해야지 받아주고 자빠졌네,0,2024-08-27T04:06:40Z
@seilee6332,전남편 뚫린입 실화냐? 현남편이 따귀날려도(칼부림해도)  할말없어야 맞는듯,1,2024-08-26T23:30:42Z
@user-lr4qb3mu6i,저건 미친거지,1,2024-08-26T10:29:04Z
@지안이-o1v,여자들은 한번 돌면 절대 안돌아옵니다. 남편분 너무 어리석네요.,9,2024-08-26T10:20:46Z
@김지윤-n4k,와  현실요  오  믿기힘들어요<br> 와 대박이요  남편분 불쌍하셔요<br><br>정말 감옥에 돈이 많이든 건지<br>  어이없네,3,2024-08-26T03:06:33Z
@user-vq9ru5os8z,미쳤구나 <br>저런여자<br>절대 용서하면안된다,2,2024-08-25T23:58:33Z
@유슬기-h4i,더러워서 어떻게 살지..평생 가슴에 상처가 지워지지않을텐데,1,2024-08-24T07:59:34Z
@aaronjoo185,사람 고쳐쓰는거 아닙니다 ..,0,2024-08-23T08:13:50Z
@user-px3dt9if8o,보다보다 암걸릴뻔한건 첨이네,0,2024-08-22T21:55:38Z
@user-pj5iv1kg7v,교회 다니면서 거짓말 사기꾼 도둑놈도 많다. 대체적으로 신앙핑게 삼아 범죄를 아주 평범하게 저지르고 죄의식 따윈없다. 좋은분들도 계시겠지만 내가아는 교인들은 거의이상했다.  젤큰사건은 교회에 봉사하는척하면서 교인들한테 사기치고 주변 여기저기서 돈만빌려서 도망갔다.  35억정도.,0,2024-08-22T10:27:15Z
@user-bp4bn3dr2d,오&#39;ㅡ마이갓&#39;,1,2024-08-22T08:20:44Z
@user-by2ho7fq7u,저렇게 데려와도 몸만있지 아이대한맘은  없는거같은데.<br>다시 그남자 지갑이되겠네,1,2024-08-22T06:52:34Z
@Mtmama-sx5yt,그 남자가 협박해서 돈을 뜯어내면 또 악순환이 계속됩니다!!!,0,2024-08-21T23:51:18Z
@user-no4pf6ox9y,모질한 녀자야..모질한 남자야..,0,2024-08-21T11:01:32Z
@Dududu346,남편분 이혼하세요 돈 받고 잠수타고 돈 받고 잠수타고 이미 가정을 포기했는데 이혼하세요,1,2024-08-21T10:50:34Z
@user-tv3rq6tm4f,미쳤다 받아준 순간 또 구렁이다<br>그 감옥간놈이 돈떨어지면 안찾아올까?,0,2024-08-21T02:27:13Z
@user-zz3jy2vb7c,세상엔 용서치 못할것도 용서하는수가 있구나<br>혹시 아나 뉘우칠지<br>주예수 그리스도가 바로 옆에<br>있었네요,0,2024-08-20T22:28:48Z
@ILoveYou-sn7tx,저 배우분 찌질한 양아치 표정연기 진짜 잘하시네 😂😅,0,2024-08-20T07:28:32Z
@jongjinko5380,소중한 엄마라도 이미 바른생각을 못하는 분별력을 잃어버렸는데 ~~~,17,2024-08-20T06:47:06Z
@user-ww4pf9ic5r,남편  진짜 호구 찐따같다  😢,3,2024-08-20T05:48:36Z
@user-hh9hd2oy6f,교도소가너무편하다ㅡㅡ 진짜 우리나라교도소에서는 교화할생각이없냐???군대보다좋으네,0,2024-08-19T13:56:46Z
@예그리나-b6o,저게 실화라니~<br>아들이 크면 자신에 엄마가 어떤짓을 했는지 분명 알게될텐데~<br>헌신이아니라 호구 맞는거 같은데~,2,2024-08-19T06:03:30Z
@Sally-xl7hp,헤어지시고 손해배상 청구하세요. ㅠㅠ 아이는 안타깝지만 저런 엄마한테는 안 맡기는게 낫죠..,13,2024-08-18T09:36:20Z
@Sally-xl7hp,저런 착한 남편 옆에 저런 여자가 있네.. 안타깝..,0,2024-08-18T09:07:59Z
@user-tb9un9bd9m,저분 참 안됫지만 정상인이면 이혼할건데 끼리끼리인듯...,7,2024-08-18T02:26:44Z
@カオリ-f8y,이런썩을x<br>하나님아니라지옥에가서도받아주지안을껄요,0,2024-08-17T17:07:13Z
@カオリ-f8y,"진짜좋은교회평범한교회….있으면가르쳐주세요<br>세계각국에있는진짜한국인들을,한인간을위한교회를…과연있을까요",0,2024-08-17T16:55:27Z
@light_salt818,데프콘 말하는게 넘웃겨서 계속보게돼요 ㅋㅋㅋㅋㅋㅋㅋㅋ,2,2024-08-17T14:46:12Z
@leeknife2895,남자 호구맞네,1,2024-08-17T11:39:54Z
@sjh2651,지팔지꼰...,1,2024-08-17T11:01:15Z
@오소서-e6w,이런 남자가 복을 받아라🎉🎉🎉,5,2024-08-16T10:05:11Z
@user-tc3cf5go2o,애도 버렸는데? 답이 있나? ㅇㅇ 아이한테 얘길 잘 해줘야지 ㅇㅇ 오ㅏ서 싹싹빌며 돌아오겠다고 한 것도 아니고 ㅇㅇ,0,2024-08-16T09:47:51Z
@user-vk7hu5xu8u,놀고있네 호구남편 답답하다 착한것보다 멍청한듯,1,2024-08-15T23:34:05Z
@user-lo7gg7ub3f,고구마 10000000개는 먹은 기분ᆢ,3,2024-08-15T16:50:55Z
@돈많이벌자-b4k,남편분 미치셨어요? 진짜 욕만 나오네  저런 엄마 밑에서 뭐 배울거 있다고ㅜㅜ,0,2024-08-15T14:26:14Z
@user-kc8ve4bb3w,받아주지마세요,0,2024-08-15T06:27:20Z
@user-kc8ve4bb3w,저남자바보아니야,1,2024-08-15T06:26:18Z
@user-kc8ve4bb3w,여자를버려라,1,2024-08-15T06:21:35Z
@user-kc8ve4bb3w,십일조는무슨그거하나님정했나,0,2024-08-15T05:41:06Z
@user-kc8ve4bb3w,교회요글세요이렇게말하면안되는사기군,0,2024-08-15T05:40:04Z
@user-ij3ud1lc7s,와이프는 진짜 평생 남편한테 죄책감 느끼며 살아라,0,2024-08-15T05:18:27Z
@meesunlee9482,욕두 아깝네요 <br>남편이 더 무지하다,1,2024-08-15T04:20:29Z
@햄찌퀸,이답답한 사람아<br>당장 이혼해<br>무슨 험한 꼴을 보려고 그지랄<br>그런 정신상태이니까<br>당신이 당하는거야,0,2024-08-15T02:30:15Z
@햄찌퀸,인간의 다양성<br>저런것도 인간이라 칭하다니<br>격이 다른 인간이랑 언능 손절 치세요<br>무서운 악질이네요,0,2024-08-15T02:18:35Z
@user-rp3wt7yc2t,진짜저능아같다<br>왜저러고살아,1,2024-08-14T06:53:28Z
@user-ni1px8sp1n,비정상  미침??,0,2024-08-13T22:29:27Z
@SUV911,"저 남편은 더 당해도 될 듯..애기 탓하면서 악마를 감싸네..돈은 잘버는지 몰라도 남,녀관계에서는 저능아 수준이다ㅋㅋㅋ",21,2024-08-13T14:35:12Z
@Huni509,ㅋㅋㅋㅋ 비잉신 호구,2,2024-08-13T03:04:26Z
@Huni509,남편도 또라이네,2,2024-08-13T03:00:13Z
@user-mint_candy,진짜 끼리끼리다 ㅋㅋㅋ 호구들의 사랑,5,2024-08-13T02:35:49Z
@user-ve2zs4jm1j,이혼해라.....돈 다 날리지말고,2,2024-08-13T02:22:59Z
@gayounglee4505,애한테 엄마 없는 것이….,4,2024-08-12T13:56:36Z
@planetbounprem9060,연기 잘 하신다,4,2024-08-12T08:27:41Z
@에휴-o6i,이혼을왜안하는지가제일궁금한데,25,2024-08-11T08:41:03Z
@에휴-o6i,뭐끼리끼리만난거라 불쌍하다는생각이안듬ㅜㅜ 그냥 애만낳지말아라 그애는무슨죄냐ㅜ,6,2024-08-11T08:39:37Z
@sangsang.j2073,아 ....빡쳐서 못보겠네,1,2024-08-11T03:45:25Z
@mmm.t_,분명째아니여도 다른애랑 눈맞음 또안그것지 아니면 호구남편이 의심병돋아서 의심때문에 집착하다 여자때릴수도잇을듯  아니 자기인생도있는거지 자식인생만잇간디,1,2024-08-10T20:57:22Z
@user-3sdafzfdsy5f,ㅅㅂ 옥바라지카페 진짜있어요 정신나간여편네들많음,1,2024-08-10T14:06:44Z
@user-wm2ki7gb1m,내인생이지  아이는 무신  붕,0,2024-08-10T08:46:02Z
@user-wm2ki7gb1m,빙,0,2024-08-10T08:43:21Z
@저언덕,아무리 아이땜에<br>여자를받아들인다해도 이건아니지<br>어찌저런 막장여자를 다시받아들이나<br>아이를 저런인성가은<br>여자밑에 키우고싶냐고,4,2024-08-10T04:10:38Z
@user-qt5pm4tm4d,안쪽이 ..... ㅋㅋㅋㅋ 지랄도 풍년이다,7,2024-08-10T03:47:41Z
@akqjiopi8769,저러다 전남편 징역살이 끝나고<br>나와서 저미친여자 버림당하면 그때서야<br>현남편한테와서 아이핑계대구<br>들러붙을거 뻔히보이네 ㅡㅡ,8,2024-08-10T01:22:14Z
@jj-pc5gf,토할거같다,1,2024-08-09T12:37:17Z
@kokococo1468,헐ᆢ자기아이를 안보고 돈만보내라고 ㅠ저거 제정신이아니네요,9,2024-08-09T10:50:46Z
@sookcheong5496,사이비 종교,0,2024-08-08T22:59:49Z
@sookcheong5496,이혼이 맞다,2,2024-08-08T22:56:16Z
@user-ne1hy9cp1x,와~ 슈팔 진짜 실화냐? ㄷㄷㄷㄷ<br>세상은 넓고 떠라이들도 진짜 만쿠나.....,2,2024-08-08T11:30:12Z
@user-dw1xg3kx9s,세상이 말세구나,3,2024-08-08T09:55:48Z
@user-wu4pc5fc9o,애 교육상  부인 이 이혼이 답이다,6,2024-08-08T09:48:02Z
@user-wu4pc5fc9o,전남편 만나서 맞아죽어도  싸다<br>현남편 찾지마세요<br>이혼이 답이다,13,2024-08-08T09:46:38Z
@user-wu4pc5fc9o,전남편 만나서 맞아죽어도  싸다<br>현남편 찾지마세요<br>이혼이 답이다,4,2024-08-08T09:46:16Z
@user-wu4pc5fc9o,맞아죽어야 정신 차리나,0,2024-08-08T09:45:10Z
@user-wu4pc5fc9o,아내 맞아죽어야 정신 차리나<br>애 두고 저런짓을 하냐,0,2024-08-08T09:44:35Z
@user-wu4pc5fc9o,남편분 답답합니다<br>그만 하세요<br>이혼이 답이다,9,2024-08-08T09:42:00Z
@user-wu4pc5fc9o,남편분 보내요<br>이혼이 답입니다<br>나쁜여자는  애들 교육상 좋지 않다,9,2024-08-08T09:41:25Z
@user-wu4pc5fc9o,남편분 이혼하세요<br>당장보내요,3,2024-08-08T09:39:57Z
@todastodas5385,미친여자네,0,2024-08-08T09:27:11Z
@kjokim7,완전 사이비넹,1,2024-08-07T10:20:24Z
@kjokim7,"나도 교인이지만<br>하나님이 돈이 없어서<br>돈 갔다 받치라고 했나요?<br>목사한테 이성으로. 필이 꼿혔넹 <br>쓰레기  따로 없네 대책 없다,",1,2024-08-07T10:17:02Z
@user-jw9cn7xj8r,하나님이 어딧어 <br>만약있다면 직무유기 가장 많이 한분 아닌가!<br>저런ㄴ은 맞고사는거 당연하지,2,2024-08-07T09:07:54Z
@user-jw9cn7xj8r,알만큼 안다고 생각하고 살았는데 <br>😲 😱 😲 😱,1,2024-08-07T08:56:15Z
@user-ex6fu9xf8x,대단한  호구나셨네......한번  저런여자는  또  그럴걸,5,2024-08-07T01:56:39Z
@넌나의빛-w5l,이혼이답이네~,3,2024-08-06T14:42:20Z
@지금산,똘라이도여러가지다,0,2024-08-05T08:41:32Z
@user-jd9jr7nw4l,교회에 돈을 갖다 바치는 것들도 이해가 안되는데....,18,2024-08-05T06:13:18Z
@켱은,말리고 싶다. 진짜!!,1,2024-08-04T02:02:15Z
@changwoa1842,세상은  참요지경이다,1,2024-08-03T09:36:20Z
@user-dv5px1qy8f,한심해 죽것네..남자 평생 호구 되것다 지팔자 지가 꼬네 보는 내가 짜증 나네,0,2024-08-03T06:25:11Z
@tae-tae1230,저 남편 저러다 쥐도새도 모르게 골로 가겠네 마누라에 의해서ㅡㅡ,5,2024-08-03T03:16:50Z
@summmerr344,게스트들 너무 말 많고 시끄러워요...,1,2024-08-02T03:25:21Z
@고희진-u3w,남편분. 저런 쓰레기들과 상대를 하지 마세요. 정신 차리세요<br>큰일납니다,73,2024-08-01T15:53:15Z
@user-uo3pl6xi4g,남편도 바보같고 아내는 저런걸 남자라고 옥바라지하며 헤헤 거렸냐<br>이제야 천벌받는거다,10,2024-08-01T13:40:19Z
@user-hg4jn1hn7o,아아아 끝이 고구마 백만개ㅜㅜㅜㅜㅜㅜ,6,2024-08-01T04:00:40Z
@okyeon8309,어이가없네,2,2024-07-31T11:44:53Z
@user-mo5xr9wu1e,또나감니다.그건미친짖이다~살면지금보다더힘들어짐니다,10,2024-07-31T11:23:16Z
@user-kx1gy9oc3q,패널들 쓸데없는 입담 <br>거슬린다 짜증,0,2024-07-31T08:57:45Z
@user-ue6xi8wg1g,열불 터져 못보겠어 중간 나가며 이게 사실이라면 한심한 김치녀보다 더 한심하고 안 불쌍한 세계적 호구 남자 울아들이면 죽어버릴듯,0,2024-07-31T00:45:15Z
@user-tm2xe1xd3q,교도소물가가비싸단소린첨들어보네^^<br>남편놈도사기꾼이네^,6,2024-07-31T00:37:28Z
@hsh-ee7no,용서받지 못할 뇨자 뇨자가 재혼하여 애기까지 낳는데 형 끝나고 나오면 남자가 이용가치가 없어<br>뇨자를 버릴것이다<br>한심한 뇨자<br>남편 가슴에 못을 박으면 니눈에 피눈물 난다는 거 모르냐 니도 당해봐라,0,2024-07-30T08:16:37Z
@gracekim1754,애기랑 애기아빠 넘 불쌍해,1,2024-07-29T18:55:39Z
@ssj9045,둘다 정상아님<br>나중 아이도 걱정됨,3,2024-07-29T05:50:57Z
@user-ku4dj7vr3c,나는  안한다  ㅡ사랑은 허다한  죄를 덥는다,0,2024-07-28T08:27:12Z
@user-ku4dj7vr3c,남편의   눈물나는 사랑입니다 ㅡ젠장할,5,2024-07-28T08:25:59Z
@user-ku4dj7vr3c,전남편놈 ㅡ만나서 ㅡ매를 맞을  만큼   맞어도 싸다,2,2024-07-28T08:21:53Z
@user-ku4dj7vr3c,그러다가 ㅡ사고치고 ㅡ대신 들어가는꼴이되지,3,2024-07-28T08:20:01Z
@user-ku4dj7vr3c,서방질  하던놈앞에는<br>새끼도  눈에 안보이고 😢눈물도 없구나,3,2024-07-28T08:15:04Z
@user-ku4dj7vr3c,그래 ㅡ놀고있네<br>맞아요 귓방맹이를 ㅡ흠쳐갈겨야지,2,2024-07-28T08:09:04Z
@user-ku4dj7vr3c,에랏잇  ㅡ멍충아 교회 헌금은 무슨,0,2024-07-28T07:44:08Z
@meee1031,하이고 ㅋㅋ..,1,2024-07-27T13:35:52Z
@user-yy7hm5qh4f,구원자 납셨네<br>자식도 관심 없는년에 무슨 미련을...<br>혼인빙자죄를 물어라,11,2024-07-27T05:25:24Z
@toeicking990,남편이 예수님이시네요.❤,6,2024-07-26T14:37:19Z
@jaida2040,인간을 데리고 살아야지.. 짐승만도 못한 여자랑 뭐하러 사냐. 애가 다 안다.. 막장쓰레기들은 쓰레기통으로,0,2024-07-26T10:18:40Z
@user-wf4rh8gw8m,병신과 머저리도 아니고 결말이 참,0,2024-07-26T09:41:11Z
@zamdall,와...같은 여자로써 저런 골빈녀들이 많다는게 참...,0,2024-07-26T07:57:11Z
@user-yv3kb3tv4b,ㅡㅡ^헐....ㅅㅂ 교회도 교회지만 뒤가 또 있었네 ㅜㅜ옥바라지 먼늠의 세상이. .이런 여자는 그냥 무기징역 때려라~!!,1,2024-07-25T18:05:01Z
@user-yv3kb3tv4b,나도 헌금이 잘못됐다는게 아니라 감사헌금 헌금 건축헌금 ㅡㅡ^ㅅㅂ 이것저것 십만언까지는 이해한다..근데 십일조 아 ㅅㅂ  이건아니지..!!먼늠의 헌금이~??!!이러니 사이비라고 하는거지..그리고 이런 여자는 매가 약인거 같지만 절대 안됨 매도 안통함..이혼이 답임,2,2024-07-25T17:55:09Z
@morani77,안쪽이들;;진짜역겹네,1,2024-07-25T14:44:21Z
@lovelelelovelele,좋은사람은 절대 돈요구 안한다. 사랑하는 사람에게 절대 돈을 요구하지않는다.,2,2024-07-23T05:56:33Z
@보나-n9j,5,1,2024-07-22T03:16:31Z
@보나-n9j,차라리 사이비종교에 미쳤던게 더 나앗뜨,0,2024-07-22T03:03:26Z
@user-ly4tx4ey5w,면회오면 다 감시하고 선넘을만하면 바로 중지시킵니다,5,2024-07-21T07:06:40Z
@user-rq1zl9md4i,남편이 예수님이네 남은 인생 네 몸과 마음 헌신짝처럼 바쳐 헌신해라,3,2024-07-20T11:00:39Z
@user-ml9uc6sg4v,도현이 아부지가 예수님,3,2024-07-20T06:44:47Z
@nnadading,아니ㅋㅋ저 부인이란여자는ㅋ 지가벌어서 옥바라지해야지!ㅋㅋ뭐저런ㅋㅋㅋㅋ뺑소니범 나오면?누구한테 어떤사기쳐서 뺑소니범뒷바라지하려고!<br>진짜 천하에 나쁜여자네,0,2024-07-20T01:23:06Z
@user-ll4dw4fh9r,대책없는. 여자다,1,2024-07-18T21:52:48Z
@user-ly4tx4ey5w,놀랍다...,3,2024-07-18T14:26:06Z
@user-ly5li9fy7y,불교ㅡ빼고 <br>다그래?😂,1,2024-07-18T12:32:12Z
@user-ly5li9fy7y,나<br> 거시기나,2,2024-07-18T12:31:04Z
@user-ly5li9fy7y,이런종교때문에  믿는자 지옥에간다,0,2024-07-18T12:30:06Z
@user-lh3wp5bw4j,꼴좋다ㅋㄱㅋㅋ훗 더바닥으로가라,2,2024-07-18T11:45:24Z
@김은남-e7g,여자분무서워서,1,2024-07-18T11:11:17Z
@juhee104,벌받고있네 애가문제다 저런여자는 벌받아도싸다싸 저런여자하고 앞으로 어떻게살려고 ㅠㅠㅠ 저남자는 천사다,11,2024-07-18T07:59:13Z
@juhee104,십일조 한달수입에서 하는건데 당연히 남편수입에서 하는거지 근데 와이프가 좀 이상하긴하네요 건축헌금했나보네요 아내분이 절제를 못한는군요,0,2024-07-18T07:56:07Z
@토끼와뜀박질,답답한 결말이다,2,2024-07-18T07:02:29Z
@doo_doo_brothers,"<a href=""https://www.youtube.com/watch?v=ypB3lo6PhRY&amp;t=3080"">51:20</a> 아 웃겨죽겠네ㅠㅠㅜ",2,2024-07-18T07:00:28Z
@user-yo4ij3up7z,하아... 세상에 저런 남자가 어딨어..ㅠㅠㅠㅠㅠ<br>하나님이 저 남자로 변신한거 아닐까?,2,2024-07-18T03:35:05Z
@21chan50,남편 멋있다 쉽지 않는 결정인데,1,2024-07-18T03:33:08Z
@user-tq1iu4fm2v,ㅋㅋㅋㅋ세상엔 진짜 정신병자들이 많다....,0,2024-07-18T01:53:02Z
@user-ew8sb5ue3b,구멍의 중요성을 여기서 다시한번 알아간다,1,2024-07-18T01:04:17Z
@krnerd1234,"<a href=""https://www.youtube.com/watch?v=ypB3lo6PhRY&amp;t=3025"">50:25</a> 데프콘 ㅋㅋㅋㅋ 이래서 내가 프콘이형 좋아해",10,2024-07-17T23:56:43Z
@user-lg6wc5gy2o,같이 모임에 나온여자들도 정신차려라 인생 나락길이니까<br>멍청함이 한도 초과네  ㅋㅋㅋㅋ 어째 저런일이 있나,5,2024-07-17T22:36:47Z
@이옥경-s4l,진짜 호구새끼네<br>애기도 본인 애인지 ..,0,2024-07-17T22:14:50Z
@윤종옥-e6h,별의별일이 다 있네요 기가막힌다......,59,2024-07-17T21:55:12Z
@16752,진짜 세상에 유별난 사람들 천지네… 안쪽?,1,2024-07-17T21:54:40Z
@Anonymous-fs9yb,퐁퐁 호구 자처하네 한심하네 또그럴듯 애도 지 애 맞을지?,8,2024-07-17T21:54:10Z
@heakyungkim6262,너무 찌질한 인간 이내요 뭐가 미련이 있어서 자식 핑계대지말고 이정도니 여자가 그렇게 이용했지 꼭 여자가 필요한가?  혼자 못살어? 아이고 찌질한인간  불쌍하내요,12,2024-07-17T17:00:17Z
@user-ve9fs1tp3c,"거짓말 해서 돈을 딴데 썼잖아!<br>&#39;사기&#39; 친 걸로 잡아 넣어야지!<br>전 남편도 여자 이용해먹고!<br>둘이 부부 사기단이구만!<br>저 거지 근성 가진 <br>사기꾼 넘,니언들 고소해야지!",2,2024-07-17T15:54:59Z
@user-ci2mr3ii6g,허...남편아...너 니 자식을 저딴여자가 키우게 두고싶냐?<br>니 아들을 니 마누라가 정상인으로  키울수있을거 같아?,83,2024-07-17T15:13:11Z
@user-tx4lo4gp5v,참... 나,1,2024-07-17T11:50:47Z
@user-eq2wc7cq1k,난 그래서 절에다녀요,3,2024-07-17T11:02:45Z
@user-es5rr6tz6s,"세상을 살다보면<br>용서할수 있는것과<br>용서할수 없는것이 있습니다<br><br>실제를 바탕으로한 이 드라마에 대한 여러분들의 생각은 어떠하신지요,<br><br>1, 용서할수있다,<br>2, 용서할수없다,",2,2024-07-17T10:50:44Z
@user-lf2ih2vv8j,지팔지꼰,4,2024-07-17T10:01:27Z
@user-kx8qc1ex7q,이게 사실이라면.. 정말 염병 그 자체다<br>한번 외도하면 그 이후에도 그럴 가능성이 다분하다<br>아이를 위해서라도 다시 만나자 않는것이 좋다,3,2024-07-17T09:58:22Z
@jiyoungkwon9556,"한 엄마로서 사랑, 남자에 미쳐서 자식 버리는 여자는 모성애 제로인 이기적 인간일 뿐이라는 생각임. 돈과 귀금속 챙겨서 가출 했을때 이미 자식 버린거고 모텔로 남편이 찾아 왔을때도 어린아들 안부 한번 묻지 않았던 여자를 다시 엄마자리에 두다니... 남편 속이느라 현모양처 코스프레 한거지 아들 진심 사랑하는 엄마는 아녔지.",22,2024-07-17T08:40:34Z
@user-nt8jw8kz2l,와 ... 현재도 잘 살고있을까?ㄷㄷ,8,2024-07-17T07:02:03Z
@meet-today,이 영상 보기전으로 내 기분 돌려줘~~~~,6,2024-07-17T06:31:05Z
@eunoklee6447,실화인가요?<br>믿어지지가 않는 사건이네요<br>저 남편에 입장이라면 정말 참을 수 없겠어요<br>정말 이상한 세상<br>이러니 세상을 믿을 수 없지<br>왜 이런 세상이 되어 가고 있는 것일까?,11,2024-07-17T04:57:14Z
@user-qv3mo8rj9j,"옛남편은 쓰레기 나쁜놈이고, 아내는... 그냥 미쳤는데..?",25,2024-07-17T04:32:29Z
@user-fb1gi2zf3w,이게 실화에요? 아님 각본이에요?,9,2024-07-17T04:17:14Z
@user-wr1ym8nd3e,교회모독하는 드라마는 하지말아주세요<br>천만분의 몇안되는 나쁜사람을 모두 그런듯 방송하는건 기독교 모독입니다,9,2024-07-17T03:22:54Z
